logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.stable.ID	Gene.name	Gene.description
0.864573077737505	7.14759608729623	6.48369199083922	7.06231058267466e-06	0.00164480016468699	3.95689657433993	ENSMUSG00000038612	Mcl1	myeloid cell leukemia sequence 1 [Source:MGI Symbol;Acc:MGI:101769]
-1.08258336644824	6.77842747241873	-6.45475691960317	7.449355547134e-06	0.00167970051078233	3.92606813400692	ENSMUSG00000003644	Rps6ka1	ribosomal protein S6 kinase polypeptide 1 [Source:MGI Symbol;Acc:MGI:104558]
-1.05300950314702	6.91488256950067	-6.45422723671154	7.45664297778343e-06	0.00167970051078233	3.91652612917172	ENSMUSG00000003623	Crot	carnitine O-octanoyltransferase [Source:MGI Symbol;Acc:MGI:1921364]
0.352008244817336	9.96826130961279	6.44042498035061	7.64917322755053e-06	0.00169527885999632	3.44368791134384	ENSMUSG00000032518	Rpsa	ribosomal protein SA [Source:MGI Symbol;Acc:MGI:105381]
-4.80889508385313	0.245493169357355	-6.42549850892155	7.86321503375853e-06	0.00171505456791867	0.173287619476239	ENSMUSG00000047898	Ccr4	chemokine (C-C motif) receptor 4 [Source:MGI Symbol;Acc:MGI:107824]
0.88677256097498	6.82739213964608	6.38932865109434	8.40811699564411e-06	0.0018052489943304	3.80809841121	ENSMUSG00000039568	Ubald1	UBA-like domain containing 1 [Source:MGI Symbol;Acc:MGI:1916255]
-0.586229771938751	10.54409074872	-6.35577292561695	8.94877896022333e-06	0.00189177187219121	3.18893770531484	ENSMUSG00000021998	Lcp1	lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808]
0.901313851080115	6.78125863131795	6.34429312382727	9.14194057733604e-06	0.00190332432535113	3.72568865887562	ENSMUSG00000021068	Nin	ninein [Source:MGI Symbol;Acc:MGI:105108]
-4.63892303370947	0.68310262116659	-6.33346042038341	9.32819006486784e-06	0.00191311432360222	0.103005590829385	ENSMUSG00000091407	Vmn2r117	vomeronasal 2, receptor 117 [Source:MGI Symbol;Acc:MGI:3648766]
-0.810374823007161	8.66757506145177	-6.32536612901453	9.46992913362197e-06	0.00191362200331029	3.45723826596029	ENSMUSG00000000682	Cd52	CD52 antigen [Source:MGI Symbol;Acc:MGI:1346088]
1.0293397726636	5.83032815252941	6.31304150679955	9.69005920136028e-06	0.00192972613747669	3.69954657788256	ENSMUSG00000030844	Rgs10	regulator of G-protein signalling 10 [Source:MGI Symbol;Acc:MGI:1915115]
0.816146337105556	9.5952708290783	6.27355787431089	1.04317806346818e-05	0.00204775853858803	3.19057427191569	ENSMUSG00000025357	Dgka	diacylglycerol kinase, alpha [Source:MGI Symbol;Acc:MGI:102952]
1.05900414834045	7.11262721942212	6.25041835115042	1.08936612254407e-05	0.00210830702674339	3.50334257998299	ENSMUSG00000034614	Pik3ip1	phosphoinositide-3-kinase interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917016]
-3.7452322264762	3.6661366567929	-6.22203496682569	1.14893780159799e-05	0.00218757213672548	2.19739155782499	ENSMUSG00000067235	H2-Q10	histocompatibility 2, Q region locus 10 [Source:MGI Symbol;Acc:MGI:95929]
0.898560904474691	8.74375773680712	6.2097571957264	1.17574578620781e-05	0.00218757213672548	3.23700006009094	ENSMUSG00000052040	Klf13	Kruppel-like factor 13 [Source:MGI Symbol;Acc:MGI:1354948]
-1.53840094080794	5.16798779251134	-6.18400343266927	1.23410976355485e-05	0.00218757213672548	3.44750988580885	ENSMUSG00000054206	Gzmm	granzyme M (lymphocyte met-ase 1) [Source:MGI Symbol;Acc:MGI:99549]
0.354796289364831	10.235019620352	6.18360943049803	1.23502567212925e-05	0.00218757213672548	2.92858623658489	ENSMUSG00000061904	Slc25a3	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3 [Source:MGI Symbol;Acc:MGI:1353498]
-1.04700179907366	7.37576529128474	-6.17324641174957	1.25937098227744e-05	0.00218757213672548	3.31323395745595	ENSMUSG00000050232	Cxcr3	chemokine (C-X-C motif) receptor 3 [Source:MGI Symbol;Acc:MGI:1277207]
1.3367777160693	6.15106456362182	6.17102019807527	1.26466562256068e-05	0.00218757213672548	3.43792503751137	ENSMUSG00000022885	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1 [Source:MGI Symbol;Acc:MGI:108470]
-4.40555691653076	3.94217109621956	-6.16976417705399	1.26766303098134e-05	0.00218757213672548	2.47468385414967	ENSMUSG00000031004	Mki67	antigen identified by monoclonal antibody Ki 67 [Source:MGI Symbol;Acc:MGI:106035]
-0.831969343907423	8.48467474619078	-6.16938593556793	1.26856712282077e-05	0.00218757213672548	3.21320303131338	ENSMUSG00000020644	Id2	inhibitor of DNA binding 2 [Source:MGI Symbol;Acc:MGI:96397]
-1.41875806466328	6.71787087505839	-6.16728425516207	1.27360287415791e-05	0.00218757213672548	3.42896770582875	ENSMUSG00000007659	Bcl2l1	BCL2-like 1 [Source:MGI Symbol;Acc:MGI:88139]
-0.923182457210827	7.07775897903938	-6.15131991073053	1.3125384719133e-05	0.00222661619043959	3.32658767293414	ENSMUSG00000002870	Mcm2	minichromosome maintenance complex component 2 [Source:MGI Symbol;Acc:MGI:105380]
1.25796897153244	6.29883846964327	6.14322555782717	1.33274999910307e-05	0.00223333143142381	3.40263435124071	ENSMUSG00000037295	Ldlrap1	low density lipoprotein receptor adaptor protein 1 [Source:MGI Symbol;Acc:MGI:2140175]
1.0136157480412	7.46843073863514	6.11006182091777	1.41899325563802e-05	0.00232596442166668	3.22925542464434	ENSMUSG00000042524	Sun2	Sad1 and UNC84 domain containing 2 [Source:MGI Symbol;Acc:MGI:2443011]
-1.16769825375588	8.05579749278758	-6.10898695843508	1.4218834977076e-05	0.00232596442166668	3.17080047154292	ENSMUSG00000025809	Itgb1	integrin beta 1 (fibronectin receptor beta) [Source:MGI Symbol;Acc:MGI:96610]
-0.921373636717989	6.57245336248157	-6.04956435779579	1.5915604931048e-05	0.00257289796891212	3.19548679386201	ENSMUSG00000087700	Gm15283	predicted gene 15283 [Source:MGI Symbol;Acc:MGI:3705161]
0.875934469841719	6.67753935858827	6.0263590282884	1.66340747435314e-05	0.00263434478581527	3.14447010936424	ENSMUSG00000035900	Gramd4	GRAM domain containing 4 [Source:MGI Symbol;Acc:MGI:2676308]
-0.610846154062131	9.38788250994614	-6.02493848233952	1.66791351696331e-05	0.00263434478581527	2.7716743574481	ENSMUSG00000053977	Cd8a	CD8 antigen, alpha chain [Source:MGI Symbol;Acc:MGI:88346]
-3.08658488038302	5.88138936985354	-6.00394438209712	1.73600403897302e-05	0.00266386130793239	3.16883490247111	ENSMUSG00000020914	Top2a	topoisomerase (DNA) II alpha [Source:MGI Symbol;Acc:MGI:98790]
-0.607384735192332	7.24564942411946	-6.00027861753044	1.7481858371949e-05	0.00266386130793239	3.02555971005532	ENSMUSG00000000088	Cox5a	cytochrome c oxidase subunit 5A [Source:MGI Symbol;Acc:MGI:88474]
1.02336905931465	7.80897707417983	5.99317576709256	1.77204244528427e-05	0.00266386130793239	2.93472975341423	ENSMUSG00000034613	Ppm1h	protein phosphatase 1H (PP2C domain containing) [Source:MGI Symbol;Acc:MGI:2442087]
-0.643210325045882	9.04205587395747	-5.99216765689433	1.77545567992496e-05	0.00266386130793239	2.76262939303296	ENSMUSG00000022372	Sla	src-like adaptor [Source:MGI Symbol;Acc:MGI:104295]
0.800202943803115	6.78759014093133	5.98833018255523	1.78851099816902e-05	0.00266386130793239	3.03934188172828	ENSMUSG00000026313	Hdac4	histone deacetylase 4 [Source:MGI Symbol;Acc:MGI:3036234]
-1.30958214262871	7.46456882081418	-5.98412866902925	1.80291901344671e-05	0.00266386130793239	3.01269776921236	ENSMUSG00000032089	Il10ra	interleukin 10 receptor, alpha [Source:MGI Symbol;Acc:MGI:96538]
-4.56416818251833	1.82170472570451	-5.97281943968241	1.84230216696996e-05	0.00269041442425767	0.374218986907278	ENSMUSG00000039396	Neil3	nei like 3 (E. coli) [Source:MGI Symbol;Acc:MGI:2384588]
0.325697048528653	11.3517743464983	5.9678048738101	1.86004927082802e-05	0.00269041442425767	2.24990962778764	ENSMUSG00000032399	Rpl4	ribosomal protein L4 [Source:MGI Symbol;Acc:MGI:1915141]
-0.995219976377454	8.78459727137592	-5.95452552503924	1.9079076799079e-05	0.00273089160725151	2.7300172242743	ENSMUSG00000061577	Adgrg5	adhesion G protein-coupled receptor G5 [Source:MGI Symbol;Acc:MGI:2685955]
-0.895203496464322	8.08361443515206	-5.9442472075449	1.9458258566493e-05	0.00273882809378155	2.83794881575755	ENSMUSG00000015355	Cd48	CD48 antigen [Source:MGI Symbol;Acc:MGI:88339]
0.773922240173873	10.0466820148896	5.94224145347543	1.95331601186662e-05	0.00273882809378155	2.50870407612106	ENSMUSG00000029826	Zc3hav1	zinc finger CCCH type, antiviral 1 [Source:MGI Symbol;Acc:MGI:1926031]
1.98965167875469	4.38834785137524	5.9246699737427	2.02022540649887e-05	0.00280403205158595	2.94515504581232	ENSMUSG00000015143	Actn1	actinin, alpha 1 [Source:MGI Symbol;Acc:MGI:2137706]
1.74913697809298	5.12967852102558	5.89420634453556	2.14191245492813e-05	0.00292247184384073	2.97074239019445	ENSMUSG00000061859	Patj	PATJ, crumbs cell polarity complex component [Source:MGI Symbol;Acc:MGI:1277960]
-1.75090149890422	5.18971607528611	-5.89270694712531	2.14809443437824e-05	0.00292247184384073	2.95566578797246	ENSMUSG00000005824	Tnfsf14	tumor necrosis factor (ligand) superfamily, member 14 [Source:MGI Symbol;Acc:MGI:1355317]
0.348047871848653	10.6956143681317	5.84075888375303	2.37409738526732e-05	0.00318197691314215	2.14682594827548	ENSMUSG00000003970	Rpl8	ribosomal protein L8 [Source:MGI Symbol;Acc:MGI:1350927]
0.914592375943469	6.44557250924412	5.83835119572635	2.38515116842764e-05	0.00318197691314215	2.82017690277088	ENSMUSG00000025880	Smad7	SMAD family member 7 [Source:MGI Symbol;Acc:MGI:1100518]
-1.80704817284559	5.36464345433728	-5.81782552801997	2.48157700721851e-05	0.00325192404069918	2.83173918014041	ENSMUSG00000038252	Ncapd2	non-SMC condensin I complex, subunit D2 [Source:MGI Symbol;Acc:MGI:1915548]
-4.11921568388965	0.494939231046101	-5.81547513274335	2.49287347073514e-05	0.00325192404069918	-0.251362016157488	ENSMUSG00000090304	Vmn2r99	vomeronasal 2, receptor 99 [Source:MGI Symbol;Acc:MGI:3644540]
3.16076304484571	4.85153108588437	5.81222546601036	2.50857978541673e-05	0.00325192404069918	2.57052378565543	ENSMUSG00000022965	Ifngr2	interferon gamma receptor 2 [Source:MGI Symbol;Acc:MGI:107654]
0.701093823349343	9.09175681607588	5.78973884211021	2.62010824234057e-05	0.00333691374133357	2.36814483957046	ENSMUSG00000000915	Hip1r	huntingtin interacting protein 1 related [Source:MGI Symbol;Acc:MGI:1352504]
1.028480305358	6.04221126893115	5.78922602581098	2.62271074931974e-05	0.00333691374133357	2.73429675327993	ENSMUSG00000031239	Itm2a	integral membrane protein 2A [Source:MGI Symbol;Acc:MGI:107706]
1.13511554476709	7.25573166557693	5.76999499202863	2.7222641149067e-05	0.00343180102779201	2.56697853531228	ENSMUSG00000092060	Bend4	BEN domain containing 4 [Source:MGI Symbol;Acc:MGI:3648414]
1.28528098115411	5.10097879256477	5.75866727695864	2.78272735226972e-05	0.00347613241341256	2.7239280104409	ENSMUSG00000032528	Vipr1	vasoactive intestinal peptide receptor 1 [Source:MGI Symbol;Acc:MGI:109272]
1.5383150465038	5.25034648969211	5.74783523604774	2.84184548795292e-05	0.00351799989639289	2.69221859747941	ENSMUSG00000106086	Lef1os1	LEF1 opposite strand RNA 1 [Source:MGI Symbol;Acc:MGI:5663489]
0.71130128115986	7.40399778681788	5.72936798279737	2.9456495997485e-05	0.00361394385269144	2.50035409439037	ENSMUSG00000027634	Ndrg3	N-myc downstream regulated gene 3 [Source:MGI Symbol;Acc:MGI:1352499]
0.482949450407588	8.64714291518364	5.72040750816707	2.99742244004531e-05	0.0036449187388197	2.30043392909641	ENSMUSG00000028413	B4galt1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1 [Source:MGI Symbol;Acc:MGI:95705]
0.349504758455227	9.61489701331898	5.71276612592008	3.04231727703468e-05	0.00366705979857312	2.09663045987403	ENSMUSG00000045128	Rpl18a	ribosomal protein L18A [Source:MGI Symbol;Acc:MGI:1924058]
-4.59332509361338	0.979360747188034	-5.70140860282052	3.11033474600413e-05	0.0037164443256385	-0.338583220909035	ENSMUSG00000031373	Car5b	carbonic anhydrase 5b, mitochondrial [Source:MGI Symbol;Acc:MGI:1926249]
-4.16688315649778	2.52624200424842	-5.69549495367291	3.14637110560828e-05	0.00372709356570374	0.834974093900991	ENSMUSG00000074476	Spc24	SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914879]
0.966439818649395	7.0664167124755	5.68496727060512	3.21159700035335e-05	0.00377184225485943	2.4371946338609	ENSMUSG00000016756	Cmah	cytidine monophospho-N-acetylneuraminic acid hydroxylase [Source:MGI Symbol;Acc:MGI:103227]
0.884698364984262	7.49935312208126	5.67372035785734	3.28282611130652e-05	0.00382282318605618	2.38660012529269	ENSMUSG00000102725	Gm37939	predicted gene, 37939 [Source:MGI Symbol;Acc:MGI:5611167]
0.746240307514947	9.25067012567975	5.66413954831832	3.3447916938909e-05	0.00384621187440932	2.09909259975074	ENSMUSG00000036478	Btg1	BTG anti-proliferation factor 1 [Source:MGI Symbol;Acc:MGI:88215]
0.63800359679463	8.18572432083908	5.66198498738551	3.35889254733366e-05	0.00384621187440932	2.24725446702664	ENSMUSG00000030067	Foxp1	forkhead box P1 [Source:MGI Symbol;Acc:MGI:1914004]
-0.645546263342559	7.90564911900629	-5.64159629260491	3.49541226034328e-05	0.00396945949333695	2.23663826973325	ENSMUSG00000045826	Ptprcap	protein tyrosine phosphatase, receptor type, C polypeptide-associated protein [Source:MGI Symbol;Acc:MGI:97811]
-3.50213058348658	3.0469290428121	-5.63114608372323	3.56759690904008e-05	0.00401822533828851	1.3749744813554	ENSMUSG00000028832	Stmn1	stathmin 1 [Source:MGI Symbol;Acc:MGI:96739]
0.546211194376776	8.76274779749718	5.61705449844899	3.66738256816285e-05	0.00409703283488827	2.06995153941204	ENSMUSG00000054892	Txk	TXK tyrosine kinase [Source:MGI Symbol;Acc:MGI:102960]
-3.35141721237855	3.58587608168542	-5.60842167911874	3.72993459894806e-05	0.00413330897775365	1.70741752528559	ENSMUSG00000017716	Birc5	baculoviral IAP repeat-containing 5 [Source:MGI Symbol;Acc:MGI:1203517]
-2.29331923986276	5.14205869069427	-5.59630829132614	3.81957129793165e-05	0.00419729816450901	2.41328652301225	ENSMUSG00000027715	Ccna2	cyclin A2 [Source:MGI Symbol;Acc:MGI:108069]
-0.654287855437899	6.68133540827628	-5.59242569462485	3.84877060423648e-05	0.00419729816450901	2.30783388376394	ENSMUSG00000097445	Gm26631	predicted gene, 26631 [Source:MGI Symbol;Acc:MGI:5477125]
